t, hrl, hpl, kl, wl, hrl_fb, hpl_fb, kl_fb, wl_fb
2.754,0.0282025,0.326006,-0.308953,0,0.0820152,0.300057,-0.551161,7.93569
2.756,0.0282025,0.326006,-0.308953,0,0.0819954,0.299846,-0.550985,7.94296
2.758,0.0282025,0.326006,-0.308953,0,0.0819765,0.299654,-0.550837,7.95026
2.76,0.0282025,0.326006,-0.308953,0,0.0819588,0.299477,-0.55071,7.95759
2.762,0.0311636,0.322375,-0.30665,0,0.0819421,0.299312,-0.550595,7.96495
2.764,0.0311636,0.322375,-0.30665,0,0.0819267,0.299148,-0.550485,7.97236
2.766,0.0311636,0.322375,-0.30665,0,0.0819127,0.298975,-0.550375,7.97983
2.768,0.0311636,0.322375,-0.30665,0,0.0819003,0.298787,-0.550256,7.98736
2.77,0.0311636,0.322375,-0.30665,0,0.0818892,0.298578,-0.550121,7.99495
2.772,0.0311636,0.322375,-0.30665,0,0.0818794,0.298348,-0.549966,8.00261
2.774,0.0311636,0.322375,-0.30665,0,0.0818706,0.298096,-0.549787,8.01032
2.776,0.0311636,0.322375,-0.30665,0,0.0818626,0.297821,-0.549582,8.01811
2.778,0.0311636,0.322375,-0.30665,0,0.0818553,0.297524,-0.54935,8.02596
2.78,0.0311636,0.322375,-0.30665,0,0.0818485,0.297201,-0.549088,8.03389
2.782,0.0323429,0.314093,-0.30937,0,0.0818426,0.296897,-0.548859,8.04185
2.784,0.0323429,0.314093,-0.30937,0,0.0818373,0.296624,-0.548686,8.04984
2.786,0.0323429,0.314093,-0.30937,0,0.0818322,0.296368,-0.548557,8.05787
2.788,0.0323429,0.314093,-0.30937,0,0.0818273,0.296125,-0.548461,8.06594
2.79,0.0323429,0.314093,-0.30937,0,0.0818225,0.29589,-0.548387,8.07407
2.792,0.0323429,0.314093,-0.30937,0,0.081818,0.295656,-0.548328,8.08224
2.794,0.0323429,0.314093,-0.30937,0,0.0818138,0.29542,-0.548279,8.09047
2.796,0.0323429,0.314093,-0.30937,0,0.0818106,0.295176,-0.54823,8.09875
2.798,0.0323429,0.314093,-0.30937,0,0.0818082,0.294919,-0.548173,8.10709
2.8,0.0323429,0.314093,-0.30937,0,0.0818067,0.294643,-0.548102,8.11548
2.802,0.0349998,0.321356,-0.306598,0,0.0818058,0.294345,-0.548011,8.12394
2.804,0.0349998,0.321356,-0.306598,0,0.0818057,0.294022,-0.547896,8.13245
2.806,0.0349998,0.321356,-0.306598,0,0.0818064,0.293671,-0.547752,8.14103
2.808,0.0349998,0.321356,-0.306598,0,0.0818077,0.29329,-0.547577,8.14967
2.81,0.0349998,0.321356,-0.306598,0,0.0818094,0.292903,-0.547402,8.15836
2.812,0.0349998,0.321356,-0.306598,0,0.0818108,0.292554,-0.547292,8.16707
2.814,0.0349998,0.321356,-0.306598,0,0.0818117,0.292235,-0.547232,8.1758
2.816,0.0349998,0.321356,-0.306598,0,0.0818123,0.29194,-0.547211,8.18454
2.818,0.0349998,0.321356,-0.306598,0,0.0818125,0.291662,-0.547216,8.1933
2.82,0.0349998,0.321356,-0.306598,0,0.0818123,0.291397,-0.547237,8.20209
2.822,0.039008,0.315365,-0.306323,0,0.0818119,0.291139,-0.547263,8.2109
2.824,0.039008,0.315365,-0.306323,0,0.081812,0.290873,-0.547285,8.21976
2.826,0.039008,0.315365,-0.306323,0,0.0818129,0.290588,-0.5473,8.22866
2.828,0.039008,0.315365,-0.306323,0,0.0818148,0.290284,-0.5473,8.23763
2.83,0.039008,0.315365,-0.306323,0,0.0818177,0.289959,-0.547281,8.24665
2.832,0.039008,0.315365,-0.306323,0,0.081822,0.289612,-0.547237,8.25573
2.834,0.039008,0.315365,-0.306323,0,0.0818274,0.289245,-0.547162,8.26487
2.836,0.039008,0.315365,-0.306323,0,0.081834,0.288856,-0.547053,8.27407
2.838,0.039008,0.315365,-0.306323,0,0.0818406,0.288493,-0.54698,8.2833
2.84,0.039008,0.315365,-0.306323,0,0.0818464,0.288174,-0.546969,8.29255
2.842,0.0394973,0.313646,-0.30764,0,0.0818512,0.287896,-0.547006,8.30182
2.844,0.0394973,0.313646,-0.30764,0,0.0818549,0.287645,-0.547078,8.31111
2.846,0.0394973,0.313646,-0.30764,0,0.0818576,0.287411,-0.547172,8.32044
2.848,0.0394973,0.313646,-0.30764,0,0.0818599,0.28718,-0.547274,8.32981
2.85,0.0394973,0.313646,-0.30764,0,0.0818619,0.286946,-0.547373,8.33921
2.852,0.0394973,0.313646,-0.30764,0,0.0818637,0.286702,-0.54746,8.34866
2.854,0.0394973,0.313646,-0.30764,0,0.0818659,0.286449,-0.54753,8.35815
2.856,0.0394973,0.313646,-0.30764,0,0.0818687,0.286187,-0.54758,8.3677
2.858,0.0394973,0.313646,-0.30764,0,0.0818724,0.285914,-0.547604,8.37729
2.86,0.0394973,0.313646,-0.30764,0,0.0818773,0.285628,-0.547597,8.38693
2.862,0.0399786,0.308824,-0.311198,0,0.081883,0.285351,-0.547589,8.39662
2.864,0.0399786,0.308824,-0.311198,0,0.0818884,0.285117,-0.547644,8.40631
2.866,0.0399786,0.308824,-0.311198,0,0.0818929,0.284914,-0.547747,8.41604
2.868,0.0399786,0.308824,-0.311198,0,0.0818964,0.284735,-0.547886,8.42579
2.87,0.0399786,0.308824,-0.311198,0,0.081899,0.284577,-0.548049,8.43557
2.872,0.0399786,0.308824,-0.311198,0,0.0819011,0.284424,-0.548221,8.44538
2.874,0.0399786,0.308824,-0.311198,0,0.0819031,0.284269,-0.548389,8.45523
2.876,0.0399786,0.308824,-0.311198,0,0.0819049,0.284105,-0.548544,8.46511
2.878,0.0399786,0.308824,-0.311198,0,0.0819067,0.283927,-0.548677,8.47504
2.88,0.0399786,0.308824,-0.311198,0,0.0819089,0.283736,-0.548785,8.48501
2.882,0.0410083,0.311307,-0.311281,0,0.0819122,0.283533,-0.548864,8.49502
2.884,0.0410083,0.311307,-0.311281,0,0.0819177,0.283312,-0.548909,8.50509
2.886,0.0410083,0.311307,-0.311281,0,0.0819263,0.28307,-0.548914,8.51521
2.888,0.0410083,0.311307,-0.311281,0,0.0819362,0.282852,-0.548953,8.52536
2.89,0.0410083,0.311307,-0.311281,0,0.0819454,0.282674,-0.549049,8.53552
2.892,0.0410083,0.311307,-0.311281,0,0.0819532,0.282528,-0.549191,8.54571
2.894,0.0410083,0.311307,-0.311281,0,0.0819603,0.282404,-0.549361,8.55591
2.896,0.0410083,0.311307,-0.311281,0,0.0819668,0.282291,-0.549545,8.56614
2.898,0.0410083,0.311307,-0.311281,0,0.0819731,0.282182,-0.549729,8.57639
2.9,0.0410083,0.311307,-0.311281,0,0.0819791,0.282069,-0.549904,8.58667
2.902,0.0415122,0.30646,-0.31454,0,0.081985,0.281949,-0.55006,8.59698
2.904,0.0415122,0.30646,-0.31454,0,0.0819922,0.281812,-0.550189,8.60732
2.906,0.0415122,0.30646,-0.31454,0,0.0820027,0.281655,-0.550289,8.61772
2.908,0.0415122,0.30646,-0.31454,0,0.082016,0.281476,-0.550354,8.62816
2.91,0.0415122,0.30646,-0.31454,0,0.0820318,0.281275,-0.550379,8.63866
2.912,0.0415122,0.30646,-0.31454,0,0.0820474,0.281094,-0.550437,8.64919
2.914,0.0415122,0.30646,-0.31454,0,0.0820608,0.280946,-0.550556,8.65975
2.916,0.0415122,0.30646,-0.31454,0,0.0820738,0.280825,-0.550719,8.67032
2.918,0.0415122,0.30646,-0.31454,0,0.0820872,0.280722,-0.550908,8.68091
2.92,0.0415122,0.30646,-0.31454,0,0.0821013,0.280628,-0.551109,8.69153
2.922,0.0406034,0.30652,-0.317244,0,0.0821162,0.280536,-0.551309,8.70217
2.924,0.0406034,0.30652,-0.317244,0,0.0821326,0.280433,-0.551497,8.71283
2.926,0.0406034,0.30652,-0.317244,0,0.0821507,0.280312,-0.551662,8.72353
2.928,0.0406034,0.30652,-0.317244,0,0.0821703,0.280169,-0.551799,8.73425
2.93,0.0406034,0.30652,-0.317244,0,0.0821918,0.280008,-0.551904,8.74502
2.932,0.0406034,0.30652,-0.317244,0,0.0822151,0.279828,-0.551969,8.75582
2.934,0.0406034,0.30652,-0.317244,0,0.0822386,0.279649,-0.552031,8.76666
2.936,0.0406034,0.30652,-0.317244,0,0.0822609,0.279503,-0.552156,8.7775
2.938,0.0406034,0.30652,-0.317244,0,0.0822842,0.279383,-0.552326,8.78835
2.94,0.0406034,0.30652,-0.317244,0,0.0823083,0.279283,-0.552526,8.79921
2.942,0.039315,0.300969,-0.321746,0,0.0823332,0.279195,-0.55274,8.81008
2.944,0.039315,0.300969,-0.321746,0,0.0823585,0.279104,-0.552954,8.82097
2.946,0.039315,0.300969,-0.321746,0,0.0823844,0.278997,-0.553156,8.83187
2.948,0.039315,0.300969,-0.321746,0,0.0824106,0.278871,-0.553336,8.8428
2.95,0.039315,0.300969,-0.321746,0,0.0824372,0.278723,-0.553486,8.85376
2.952,0.039315,0.300969,-0.321746,0,0.0824648,0.278556,-0.553602,8.86475
2.954,0.039315,0.300969,-0.321746,0,0.0824932,0.278371,-0.553681,8.87577
2.956,0.039315,0.300969,-0.321746,0,0.0825219,0.278171,-0.553717,8.88683
2.958,0.039315,0.300969,-0.321746,0,0.0825511,0.277991,-0.553786,8.89791
2.96,0.039315,0.300969,-0.321746,0,0.0825807,0.277844,-0.553913,8.909
2.962,0.0367987,0.298187,-0.326891,0,0.0826105,0.277721,-0.554079,8.92009
2.964,0.0367987,0.298187,-0.326891,0,0.0826407,0.277607,-0.554269,8.93119
2.966,0.0367987,0.298187,-0.326891,0,0.082671,0.277488,-0.554465,8.94231
2.968,0.0367987,0.298187,-0.326891,0,0.0827015,0.277356,-0.554656,8.95344
2.97,0.0367987,0.298187,-0.326891,0,0.0827319,0.277208,-0.554829,8.96458
2.972,0.0367987,0.298187,-0.326891,0,0.0827624,0.277039,-0.554975,8.97574
2.974,0.0367987,0.298187,-0.326891,0,0.0827934,0.276855,-0.555091,8.98692
2.976,0.0367987,0.298187,-0.326891,0,0.0828247,0.276657,-0.555174,8.99813
2.978,0.0367987,0.298187,-0.326891,0,0.0828564,0.276441,-0.555214,9.00937
2.98,0.0367987,0.298187,-0.326891,0,0.082889,0.276223,-0.555247,9.02063
2.982,0.0338697,0.292436,-0.33279,0,0.0829219,0.276043,-0.555345,9.03189
2.984,0.0338697,0.292436,-0.33279,0,0.0829551,0.275884,-0.55549,9.04316
2.986,0.0338697,0.292436,-0.33279,0,0.0829883,0.27573,-0.555662,9.05443
2.988,0.0338697,0.292436,-0.33279,0,0.0830214,0.275571,-0.555846,9.0657
2.99,0.0338697,0.292436,-0.33279,0,0.0830545,0.275401,-0.556026,9.07698
2.992,0.0338697,0.292436,-0.33279,0,0.0830873,0.275216,-0.556192,9.08828
2.994,0.0338697,0.292436,-0.33279,0,0.0831197,0.275013,-0.556332,9.09958
2.996,0.0338697,0.292436,-0.33279,0,0.0831518,0.274797,-0.556446,9.11091
2.998,0.0338697,0.292436,-0.33279,0,0.0831844,0.274566,-0.556525,9.12226
3,0.0338697,0.292436,-0.33279,0,0.083218,0.274309,-0.556558,9.13363
3.002,0.0302692,0.289628,-0.336902,0,0.0832522,0.274049,-0.556584,9.14501
3.004,0.0302692,0.289628,-0.336902,0,0.0832867,0.273821,-0.556674,9.15639
3.006,0.0302692,0.289628,-0.336902,0,0.0833212,0.27361,-0.556809,9.16775
3.008,0.0302692,0.289628,-0.336902,0,0.0833556,0.273405,-0.556969,9.17911
3.01,0.0302692,0.289628,-0.336902,0,0.0833898,0.273199,-0.55714,9.19047
3.012,0.0302692,0.289628,-0.336902,0,0.0834238,0.272985,-0.557305,9.20182
3.014,0.0302692,0.289628,-0.336902,0,0.0834571,0.272761,-0.557456,9.21317
3.016,0.0302692,0.289628,-0.336902,0,0.0834897,0.272526,-0.557585,9.22453
3.018,0.0302692,0.289628,-0.336902,0,0.0835221,0.272283,-0.557686,9.23589
3.02,0.0302692,0.289628,-0.336902,0,0.0835552,0.272023,-0.557751,9.24727
3.022,0.0272786,0.286886,-0.338281,0,0.0835893,0.271739,-0.557769,9.25865
3.024,0.0272786,0.286886,-0.338281,0,0.0836245,0.271446,-0.557777,9.27004
3.026,0.0272786,0.286886,-0.338281,0,0.0836599,0.271181,-0.557846,9.28141
3.028,0.0272786,0.286886,-0.338281,0,0.0836953,0.270934,-0.557958,9.29275
3.03,0.0272786,0.286886,-0.338281,0,0.0837307,0.270695,-0.558094,9.30408
3.032,0.0272786,0.286886,-0.338281,0,0.0837658,0.270457,-0.558238,9.31539
3.034,0.0272786,0.286886,-0.338281,0,0.0838005,0.270215,-0.558377,9.32669
3.036,0.0272786,0.286886,-0.338281,0,0.0838342,0.269968,-0.558503,9.33799
3.038,0.0272786,0.286886,-0.338281,0,0.0838674,0.269714,-0.558607,9.34928
3.04,0.0272786,0.286886,-0.338281,0,0.083901,0.26945,-0.558684,9.36057
3.042,0.0240853,0.283219,-0.340075,0,0.083936,0.269166,-0.558721,9.37186
3.044,0.0240853,0.283219,-0.340075,0,0.0839745,0.268852,-0.55871,9.38315
3.046,0.0240853,0.283219,-0.340075,0,0.0840166,0.268524,-0.558686,9.39443
3.048,0.0240853,0.283219,-0.340075,0,0.0840589,0.268224,-0.558723,9.40568
3.05,0.0240853,0.283219,-0.340075,0,0.084101,0.267944,-0.558801,9.4169
3.052,0.0240853,0.283219,-0.340075,0,0.0841424,0.267673,-0.558901,9.4281
3.054,0.0240853,0.283219,-0.340075,0,0.0841825,0.267405,-0.55901,9.43927
3.056,0.0240853,0.283219,-0.340075,0,0.0842208,0.267138,-0.559117,9.45043
3.058,0.0240853,0.283219,-0.340075,0,0.0842575,0.266868,-0.55921,9.46158
3.06,0.0240853,0.283219,-0.340075,0,0.0842934,0.266594,-0.559284,9.47271
3.062,0.0209831,0.280334,-0.34145,0,0.08433,0.266314,-0.559331,9.48384
3.064,0.0209831,0.280334,-0.34145,0,0.0843712,0.266009,-0.559339,9.49496
3.066,0.0209831,0.280334,-0.34145,0,0.0844181,0.265669,-0.559298,9.50606
3.068,0.0209831,0.280334,-0.34145,0,0.084469,0.265318,-0.559245,9.51715
3.07,0.0209831,0.280334,-0.34145,0,0.0845217,0.264996,-0.559251,9.52819
3.072,0.0209831,0.280334,-0.34145,0,0.0845757,0.264695,-0.559297,9.5392
3.074,0.0209831,0.280334,-0.34145,0,0.0846299,0.264405,-0.559366,9.55018
3.076,0.0209831,0.280334,-0.34145,0,0.0846809,0.264123,-0.559446,9.56113
3.078,0.0209831,0.280334,-0.34145,0,0.084728,0.263843,-0.559523,9.57205
3.08,0.0209831,0.280334,-0.34145,0,0.0847721,0.263562,-0.559588,9.58296
3.082,0.0180694,0.276047,-0.343309,0,0.0848152,0.263282,-0.559637,9.59384
3.084,0.0180694,0.276047,-0.343309,0,0.08486,0.26299,-0.559659,9.60471
3.086,0.0180694,0.276047,-0.343309,0,0.0849089,0.262672,-0.559641,9.61556
3.088,0.0180694,0.276047,-0.343309,0,0.084961,0.262324,-0.559577,9.62639
3.09,0.0180694,0.276047,-0.343309,0,0.0850154,0.261966,-0.5595,9.63719
3.092,0.0180694,0.276047,-0.343309,0,0.0850714,0.26164,-0.559478,9.64794
3.094,0.0180694,0.276047,-0.343309,0,0.0851284,0.261336,-0.559495,9.65866
3.096,0.0180694,0.276047,-0.343309,0,0.0851844,0.261047,-0.559535,9.66933
3.098,0.0180694,0.276047,-0.343309,0,0.085236,0.260767,-0.559585,9.67998
3.1,0.0180694,0.276047,-0.343309,0,0.0852832,0.260493,-0.559634,9.69059
3.102,0.0153428,0.273518,-0.344636,0,0.0853276,0.260221,-0.559674,9.70118
3.104,0.0153428,0.273518,-0.344636,0,0.0853722,0.259948,-0.559699,9.71173
3.106,0.0153428,0.273518,-0.344636,0,0.0854183,0.259663,-0.559698,9.72226
3.108,0.0153428,0.273518,-0.344636,0,0.0854669,0.259355,-0.55966,9.73276
3.11,0.0153428,0.273518,-0.344636,0,0.0855174,0.259021,-0.559578,9.74323
3.112,0.0153428,0.273518,-0.344636,0,0.085569,0.25866,-0.559447,9.75369
3.114,0.0153428,0.273518,-0.344636,0,0.0856216,0.258292,-0.559301,9.76411
3.116,0.0153428,0.273518,-0.344636,0,0.0856753,0.257958,-0.559212,9.77449
3.118,0.0153428,0.273518,-0.344636,0,0.0857285,0.257651,-0.559165,9.78483
3.12,0.0153428,0.273518,-0.344636,0,0.0857781,0.257364,-0.559144,9.79514
3.122,0.01239,0.26831,-0.347638,0,0.0858235,0.257092,-0.559137,9.80541
3.124,0.01239,0.26831,-0.347638,0,0.0858658,0.256825,-0.559134,9.81565
3.126,0.01239,0.26831,-0.347638,0,0.0859072,0.256558,-0.559126,9.82585
3.128,0.01239,0.26831,-0.347638,0,0.085948,0.256287,-0.559105,9.83602
3.13,0.01239,0.26831,-0.347638,0,0.0859886,0.256007,-0.559063,9.84617
3.132,0.01239,0.26831,-0.347638,0,0.0860307,0.255707,-0.558987,9.85629
3.134,0.01239,0.26831,-0.347638,0,0.0860735,0.255385,-0.558873,9.86639
3.136,0.01239,0.26831,-0.347638,0,0.0861167,0.255038,-0.558713,9.87647
3.138,0.01239,0.26831,-0.347638,0,0.0861601,0.254686,-0.558543,9.88652
3.14,0.01239,0.26831,-0.347638,0,0.0862041,0.254369,-0.558432,9.89654
3.142,0.00925125,0.26616,-0.349905,0,0.0862462,0.25408,-0.558364,9.90651
3.144,0.00925125,0.26616,-0.349905,0,0.0862849,0.253808,-0.558325,9.91645
3.146,0.00925125,0.26616,-0.349905,0,0.0863206,0.253545,-0.558301,9.92633
3.148,0.00925125,0.26616,-0.349905,0,0.0863538,0.253287,-0.558283,9.93618
3.15,0.00925125,0.26616,-0.349905,0,0.0863855,0.253033,-0.558264,9.94598
3.152,0.00925125,0.26616,-0.349905,0,0.086416,0.252779,-0.558236,9.95575
3.154,0.00925125,0.26616,-0.349905,0,0.0864453,0.252524,-0.558192,9.96549
3.156,0.00925125,0.26616,-0.349905,0,0.086475,0.252256,-0.558122,9.97519
3.158,0.00925125,0.26616,-0.349905,0,0.0865054,0.25197,-0.558017,9.98488
3.16,0.00925125,0.26616,-0.349905,0,0.086536,0.251662,-0.557873,9.99454
3.162,0.00686043,0.262369,-0.352009,0,0.0865665,0.251351,-0.557721,10.0042
3.164,0.00686043,0.262369,-0.352009,0,0.0865963,0.251072,-0.557623,10.0138
3.166,0.00686043,0.262369,-0.352009,0,0.0866248,0.250813,-0.557564,10.0233
3.168,0.00686043,0.262369,-0.352009,0,0.0866519,0.25057,-0.557533,10.0327
3.17,0.00686043,0.262369,-0.352009,0,0.0866774,0.250336,-0.557519,10.0421
3.172,0.00686043,0.262369,-0.352009,0,0.0867018,0.250108,-0.557511,10.0515
3.174,0.00686043,0.262369,-0.352009,0,0.0867256,0.249883,-0.557504,10.0608
3.176,0.00686043,0.262369,-0.352009,0,0.0867491,0.24966,-0.557492,10.0701
3.178,0.00686043,0.262369,-0.352009,0,0.0867725,0.249436,-0.557468,10.0794
3.18,0.00686043,0.262369,-0.352009,0,0.0867956,0.249208,-0.557425,10.0886
3.182,0.00597476,0.268682,-0.347296,0,0.0868186,0.248961,-0.557353,10.0978
3.184,0.00597476,0.268682,-0.347296,0,0.0868414,0.248688,-0.557245,10.107
3.186,0.00597476,0.268682,-0.347296,0,0.0868639,0.24839,-0.557095,10.1161
3.188,0.00597476,0.268682,-0.347296,0,0.0868861,0.248089,-0.556936,10.1251
3.19,0.00597476,0.268682,-0.347296,0,0.0869082,0.247825,-0.556828,10.1341
3.192,0.00597476,0.268682,-0.347296,0,0.0869303,0.247588,-0.556759,10.143
3.194,0.00597476,0.268682,-0.347296,0,0.0869522,0.247373,-0.556718,10.1518
3.196,0.00597476,0.268682,-0.347296,0,0.0869739,0.247176,-0.556697,10.1606
3.198,0.00597476,0.268682,-0.347296,0,0.0869952,0.246991,-0.556685,10.1693
3.2,0.00597476,0.268682,-0.347296,0,0.0870164,0.246816,-0.556676,10.178
3.202,0.00586774,0.258745,-0.350647,0,0.0870374,0.246649,-0.556665,10.1866
3.204,0.00586774,0.258745,-0.350647,0,0.0870582,0.246488,-0.556647,10.1952
3.206,0.00586774,0.258745,-0.350647,0,0.0870786,0.246329,-0.556615,10.2038
3.208,0.00586774,0.258745,-0.350647,0,0.0870986,0.246169,-0.556564,10.2123
3.21,0.00586774,0.258745,-0.350647,0,0.0871182,0.245988,-0.556482,10.2207
3.212,0.00586774,0.258745,-0.350647,0,0.0871372,0.245775,-0.556363,10.2292
3.214,0.00586774,0.258745,-0.350647,0,0.0871556,0.245531,-0.556204,10.2376
3.216,0.00586774,0.258745,-0.350647,0,0.0871735,0.245276,-0.556036,10.246
3.218,0.00586774,0.258745,-0.350647,0,0.0871913,0.245052,-0.555919,10.2543
3.22,0.00586774,0.258745,-0.350647,0,0.0872091,0.244853,-0.55584,10.2625
3.222,0.00427338,0.263687,-0.352452,0,0.0872267,0.244675,-0.55579,10.2708
3.224,0.00427338,0.263687,-0.352452,0,0.0872439,0.244515,-0.555761,10.2789
3.226,0.00427338,0.263687,-0.352452,0,0.0872606,0.244374,-0.555744,10.287
3.228,0.00427338,0.263687,-0.352452,0,0.0872769,0.244248,-0.555732,10.295
3.23,0.00427338,0.263687,-0.352452,0,0.0872929,0.244135,-0.555722,10.303
3.232,0.00427338,0.263687,-0.352452,0,0.0873088,0.244033,-0.555709,10.3109
3.234,0.00427338,0.263687,-0.352452,0,0.0873244,0.243942,-0.555689,10.3188
3.236,0.00427338,0.263687,-0.352452,0,0.0873397,0.243858,-0.555656,10.3266
3.238,0.00427338,0.263687,-0.352452,0,0.0873548,0.24378,-0.555607,10.3344
3.24,0.00427338,0.263687,-0.352452,0,0.0873696,0.243698,-0.555535,10.3421
3.242,0.00432362,0.259372,-0.356119,0,0.0873842,0.243597,-0.555431,10.3498
3.244,0.00432362,0.259372,-0.356119,0,0.0873985,0.243476,-0.555293,10.3575
3.246,0.00432362,0.259372,-0.356119,0,0.0874125,0.243365,-0.555178,10.3651
3.248,0.00432362,0.259372,-0.356119,0,0.087426,0.243275,-0.555105,10.3726
3.25,0.00432362,0.259372,-0.356119,0,0.0874391,0.2432,-0.555065,10.3801
3.252,0.00432362,0.259372,-0.356119,0,0.0874518,0.243138,-0.555046,10.3875
3.254,0.00432362,0.259372,-0.356119,0,0.0874642,0.243086,-0.555043,10.3948
3.256,0.00432362,0.259372,-0.356119,0,0.0874761,0.243041,-0.555049,10.4021
3.258,0.00432362,0.259372,-0.356119,0,0.0874876,0.243002,-0.555058,10.4094
3.26,0.00432362,0.259372,-0.356119,0,0.0874988,0.242966,-0.555066,10.4165
3.262,0.00509437,0.265189,-0.355411,0,0.0875097,0.242933,-0.55507,10.4237
3.264,0.00509437,0.265189,-0.355411,0,0.0875205,0.242905,-0.555067,10.4308
3.266,0.00509437,0.265189,-0.355411,0,0.0875308,0.242882,-0.555052,10.4378
3.268,0.00509437,0.265189,-0.355411,0,0.0875407,0.242863,-0.555021,10.4448
3.27,0.00509437,0.265189,-0.355411,0,0.0875501,0.242847,-0.554972,10.4517
3.272,0.00509437,0.265189,-0.355411,0,0.087559,0.242833,-0.554903,10.4586
3.274,0.00509437,0.265189,-0.355411,0,0.0875681,0.242821,-0.55481,10.4655
3.276,0.00509437,0.265189,-0.355411,0,0.0875778,0.242808,-0.55469,10.4723
3.278,0.00509437,0.265189,-0.355411,0,0.0875869,0.242799,-0.55459,10.479
3.28,0.00509437,0.265189,-0.355411,0,0.0875952,0.242796,-0.554526,10.4857
3.282,0.00602737,0.261569,-0.360564,0,0.0876029,0.242794,-0.55449,10.4923
3.284,0.00602737,0.261569,-0.360564,0,0.0876098,0.242796,-0.554474,10.4989
3.286,0.00602737,0.261569,-0.360564,0,0.0876161,0.242799,-0.554472,10.5054
3.288,0.00602737,0.261569,-0.360564,0,0.0876218,0.242804,-0.554478,10.5118
3.29,0.00602737,0.261569,-0.360564,0,0.0876269,0.242809,-0.554487,10.5182
3.292,0.00602737,0.261569,-0.360564,0,0.0876315,0.242814,-0.554498,10.5245
3.294,0.00602737,0.261569,-0.360564,0,0.0876358,0.24282,-0.554506,10.5308
3.296,0.00602737,0.261569,-0.360564,0,0.0876399,0.242826,-0.554512,10.537
3.298,0.00602737,0.261569,-0.360564,0,0.0876438,0.242832,-0.554511,10.5432
3.3,0.00602737,0.261569,-0.360564,0,0.0876474,0.242837,-0.554503,10.5494
3.302,0.00763477,0.269526,-0.360518,0,0.0876509,0.242842,-0.554483,10.5555
3.304,0.00763477,0.269526,-0.360518,0,0.0876543,0.242851,-0.554452,10.5616
3.306,0.00763477,0.269526,-0.360518,0,0.0876577,0.242869,-0.554408,10.5676
3.308,0.00763477,0.269526,-0.360518,0,0.0876611,0.242894,-0.554348,10.5736
3.31,0.00763477,0.269526,-0.360518,0,0.0876649,0.24292,-0.554271,10.5795
3.312,0.00763477,0.269526,-0.360518,0,0.0876699,0.242942,-0.554173,10.5854
3.314,0.00763477,0.269526,-0.360518,0,0.087675,0.242986,-0.554098,10.5913
3.316,0.00763477,0.269526,-0.360518,0,0.08768,0.243057,-0.554062,10.597
3.318,0.00763477,0.269526,-0.360518,0,0.0876847,0.243148,-0.554057,10.6027
3.32,0.00763477,0.269526,-0.360518,0,0.0876893,0.243252,-0.554074,10.6083
3.322,0.00951877,0.267781,-0.364546,0,0.0876937,0.243364,-0.554107,10.6139
3.324,0.00951877,0.267781,-0.364546,0,0.0876977,0.24349,-0.554153,10.6194
3.326,0.00951877,0.267781,-0.364546,0,0.0877011,0.243635,-0.554207,10.6248
3.328,0.00951877,0.267781,-0.364546,0,0.0877041,0.243794,-0.554264,10.6301
3.33,0.00951877,0.267781,-0.364546,0,0.0877066,0.243962,-0.554321,10.6354
3.332,0.00951877,0.267781,-0.364546,0,0.0877087,0.244134,-0.554374,10.6406
3.334,0.00951877,0.267781,-0.364546,0,0.0877102,0.24431,-0.55442,10.6458
3.336,0.00951877,0.267781,-0.364546,0,0.0877113,0.244486,-0.55446,10.651
3.338,0.00951877,0.267781,-0.364546,0,0.0877121,0.244664,-0.554492,10.6561
3.34,0.00951877,0.267781,-0.364546,0,0.0877126,0.244841,-0.554518,10.6612
3.342,0.0109935,0.276774,-0.364425,0,0.0877131,0.245016,-0.554537,10.6662
3.344,0.0109935,0.276774,-0.364425,0,0.0877138,0.245203,-0.554549,10.6712
3.346,0.0109935,0.276774,-0.364425,0,0.0877146,0.245411,-0.554557,10.6762
3.348,0.0109935,0.276774,-0.364425,0,0.0877157,0.245637,-0.554558,10.6811
3.35,0.0109935,0.276774,-0.364425,0,0.087717,0.245877,-0.554552,10.686
3.352,0.0109935,0.276774,-0.364425,0,0.0877185,0.246128,-0.554537,10.6908
3.354,0.0109935,0.276774,-0.364425,0,0.0877203,0.246382,-0.554511,10.6957
3.356,0.0109935,0.276774,-0.364425,0,0.0877223,0.246659,-0.554509,10.7005
3.358,0.0109935,0.276774,-0.364425,0,0.0877244,0.246965,-0.554546,10.7051
3.36,0.0109935,0.276774,-0.364425,0,0.0877265,0.247292,-0.554614,10.7098
